"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"860Z200US72860","ZCTA5 72860","107","50","73","55","34","35",
"860Z200US72863","ZCTA5 72863","639","107","569","103","70","40",
"860Z200US72865","ZCTA5 72865","449","94","386","98","63","40",
"860Z200US72901","ZCTA5 72901","8778","549","3926","399","4852","496",
"860Z200US72903","ZCTA5 72903","11253","594","6034","523","5219","530",
"860Z200US72904","ZCTA5 72904","7720","386","3809","398","3911","452",
"860Z200US72905","ZCTA5 72905","0","13","0","13","0","13",
"860Z200US72908","ZCTA5 72908","5949","496","3943","505","2006","363",
"860Z200US72916","ZCTA5 72916","4403","460","3132","430","1271","291",
"860Z200US72921","ZCTA5 72921","4694","442","3340","409","1354","266",
"860Z200US72923","ZCTA5 72923","2273","262","1672","273","601","195",
"860Z200US72926","ZCTA5 72926","283","88","214","83","69","64",
"860Z200US72927","ZCTA5 72927","3270","261","2246","274","1024","171",
"860Z200US72928","ZCTA5 72928","314","94","266","87","48","43",
"860Z200US72930","ZCTA5 72930","103","65","77","52","26","34",
"860Z200US72932","ZCTA5 72932","745","189","698","180","47","30",
"860Z200US72933","ZCTA5 72933","2259","348","1747","334","512","143",
"860Z200US72934","ZCTA5 72934","361","182","343","181","18","14",
"860Z200US72935","ZCTA5 72935","208","100","157","96","51","31",
"860Z200US72936","ZCTA5 72936","5674","367","4490","409","1184","247",
"860Z200US72937","ZCTA5 72937","1475","237","1140","221","335","147",
"860Z200US72938","ZCTA5 72938","453","130","373","116","80","57",
"860Z200US72940","ZCTA5 72940","674","153","538","136","136","56",
"860Z200US72941","ZCTA5 72941","1809","244","1529","230","280","121",
"860Z200US72943","ZCTA5 72943","962","173","794","160","168","72",
"860Z200US72944","ZCTA5 72944","1041","178","809","148","232","82",
"860Z200US72945","ZCTA5 72945","216","128","121","53","95","122",
"860Z200US72946","ZCTA5 72946","1459","173","1337","182","122","58",
"860Z200US72947","ZCTA5 72947","1559","213","1265","199","294","96",
"860Z200US72948","ZCTA5 72948","179","88","179","88","0","13",
"860Z200US72949","ZCTA5 72949","3696","268","2652","288","1044","216",
"860Z200US72950","ZCTA5 72950","233","92","164","68","69","68",
"860Z200US72951","ZCTA5 72951","292","71","236","67","56","32",
"860Z200US72952","ZCTA5 72952","946","264","923","267","23","22",
"860Z200US72955","ZCTA5 72955","252","109","209","92","43","65",
"860Z200US72956","ZCTA5 72956","12971","499","9006","560","3965","448",
"860Z200US72958","ZCTA5 72958","2575","252","1865","239","710","162",
"860Z200US72959","ZCTA5 72959","1293","244","1145","260","148","95",
"860Z200US73001","ZCTA5 73001","19","10","11","8","8","7",
"860Z200US73002","ZCTA5 73002","359","62","313","67","46","23",
"860Z200US73003","ZCTA5 73003","9270","484","5389","479","3881","400",
"860Z200US73004","ZCTA5 73004","318","66","256","58","62","22",
"860Z200US73005","ZCTA5 73005","2666","186","1624","167","1042","144",
"860Z200US73006","ZCTA5 73006","1023","110","789","104","234","62",
"860Z200US73007","ZCTA5 73007","1150","227","1052","204","98","85",
"860Z200US73008","ZCTA5 73008","7912","457","4201","455","3711","327",
"860Z200US73009","ZCTA5 73009","328","40","265","36","63","21",
"860Z200US73010","ZCTA5 73010","7397","305","6180","326","1217","154",
"860Z200US73011","ZCTA5 73011","206","79","197","80","9","10",
"860Z200US73012","ZCTA5 73012","15708","736","12715","781","2993","454",
"860Z200US73013","ZCTA5 73013","21621","925","16641","1008","4980","513",
"860Z200US73014","ZCTA5 73014","420","88","337","84","83","30",
"860Z200US73015","ZCTA5 73015","907","88","643","79","264","47",
"860Z200US73016","ZCTA5 73016","755","106","651","100","104","56",
"860Z200US73017","ZCTA5 73017","468","69","372","56","96","36",
"860Z200US73018","ZCTA5 73018","7986","274","4743","298","3243","251",
"860Z200US73019","ZCTA5 73019","0","10","0","10","0","10",
"860Z200US73020","ZCTA5 73020","9315","529","8207","456","1108","332",
"860Z200US73021","ZCTA5 73021","151","53","101","31","50","44",
"860Z200US73022","ZCTA5 73022","0","10","0","10","0","10",
"860Z200US73024","ZCTA5 73024","230","44","197","42","33","16",
"860Z200US73025","ZCTA5 73025","5448","444","5350","442","98","65",
"860Z200US73026","ZCTA5 73026","4116","329","3942","341","174","97",
"860Z200US73027","ZCTA5 73027","591","193","493","193","98","40",
"860Z200US73028","ZCTA5 73028","1381","178","1041","175","340","107",
"860Z200US73029","ZCTA5 73029","497","74","390","70","107","37",
"860Z200US73030","ZCTA5 73030","1570","156","1047","136","523","78",
"860Z200US73031","ZCTA5 73031","18","15","11","14","7","6",
"860Z200US73032","ZCTA5 73032","82","35","57","20","25","24",
"860Z200US73033","ZCTA5 73033","133","31","94","27","39","14",
"860Z200US73034","ZCTA5 73034","17473","661","12948","642","4525","444",
"860Z200US73036","ZCTA5 73036","7038","393","4235","419","2803","326",
"860Z200US73038","ZCTA5 73038","584","52","483","52","101","20",
"860Z200US73040","ZCTA5 73040","576","81","442","78","134","40",
"860Z200US73041","ZCTA5 73041","128","38","96","37","32","20",
"860Z200US73042","ZCTA5 73042","360","49","264","43","96","24",
"860Z200US73043","ZCTA5 73043","67","30","58","30","9","8",
"860Z200US73044","ZCTA5 73044","9058","558","7379","529","1679","271",
"860Z200US73045","ZCTA5 73045","4045","218","3333","218","712","106",
"860Z200US73047","ZCTA5 73047","1866","185","1256","141","610","120",
"860Z200US73048","ZCTA5 73048","880","132","685","120","195","53",
"860Z200US73049","ZCTA5 73049","2451","202","2063","205","388","92",
"860Z200US73050","ZCTA5 73050","86","44","23","20","63","37",
"860Z200US73051","ZCTA5 73051","2781","308","2232","288","549","117",
"860Z200US73052","ZCTA5 73052","2357","193","1669","172","688","119",
"860Z200US73053","ZCTA5 73053","207","28","149","28","58","19",
"860Z200US73054","ZCTA5 73054","1790","303","1613","297","177","57",
"860Z200US73055","ZCTA5 73055","3883","263","3099","251","784","134",
"860Z200US73056","ZCTA5 73056","227","100","195","96","32","30",
"860Z200US73057","ZCTA5 73057","961","85","769","80","192","52",
"860Z200US73058","ZCTA5 73058","82","33","77","32","5","7",
"860Z200US73059","ZCTA5 73059","1124","141","787","65","337","122",
"860Z200US73061","ZCTA5 73061","643","113","509","106","134","44",
"860Z200US73062","ZCTA5 73062","480","72","401","67","79","25",
"860Z200US73063","ZCTA5 73063","358","87","331","87","27","24",
"860Z200US73064","ZCTA5 73064","9728","473","7874","476","1854","275",
"860Z200US73065","ZCTA5 73065","4269","254","3491","242","778","192",
"860Z200US73066","ZCTA5 73066","78","39","46","44","32","46",
"860Z200US73067","ZCTA5 73067","677","89","596","84","81","29",
"860Z200US73068","ZCTA5 73068","4649","443","3524","406","1125","266",
"860Z200US73069","ZCTA5 73069","11631","606","5321","509","6310","560",
"860Z200US73070","ZCTA5 73070","0","10","0","10","0","10",
"860Z200US73071","ZCTA5 73071","17765","765","8334","654","9431","715",
"860Z200US73072","ZCTA5 73072","19399","853","10633","666","8766","690",
"860Z200US73073","ZCTA5 73073","340","152","317","152","23","21",
"860Z200US73074","ZCTA5 73074","416","69","312","56","104","34",
"860Z200US73075","ZCTA5 73075","3628","180","2219","183","1409","163",
"860Z200US73077","ZCTA5 73077","2403","183","1845","162","558","151",
"860Z200US73078","ZCTA5 73078","4601","521","4241","480","360","175",
"860Z200US73079","ZCTA5 73079","215","37","177","32","38","18",
"860Z200US73080","ZCTA5 73080","3731","233","2570","219","1161","192",
"860Z200US73082","ZCTA5 73082","1053","117","788","97","265","85",
"860Z200US73084","ZCTA5 73084","2595","290","1817","284","778","239",
"860Z200US73086","ZCTA5 73086","3082","180","2296","195","786","157",
"860Z200US73089","ZCTA5 73089","4827","261","4307","274","520","134",
"860Z200US73090","ZCTA5 73090","222","39","184","38","38","17",
"860Z200US73092","ZCTA5 73092","283","47","197","47","86","25",
"860Z200US73093","ZCTA5 73093","1407","160","1156","160","251","115",
"860Z200US73095","ZCTA5 73095","722","101","569","98","153","46",
"860Z200US73096","ZCTA5 73096","5488","318","2896","308","2592","339",
"860Z200US73097","ZCTA5 73097","45","71","45","71","0","10",
"860Z200US73098","ZCTA5 73098","1292","153","884","119","408","95",
"860Z200US73099","ZCTA5 73099","31223","686","23122","702","8101","571",
"860Z200US73102","ZCTA5 73102","1351","152","99","45","1252","149",
"860Z200US73103","ZCTA5 73103","3111","283","1063","163","2048","238",
"860Z200US73104","ZCTA5 73104","2206","243","338","86","1868","229",
"860Z200US73105","ZCTA5 73105","3018","263","1050","226","1968","202",
"860Z200US73106","ZCTA5 73106","5190","475","1847","287","3343","412",
"860Z200US73107","ZCTA5 73107","11118","538","6345","563","4773","456",
"860Z200US73108","ZCTA5 73108","5596","479","2092","363","3504","460",
"860Z200US73109","ZCTA5 73109","7324","504","3352","439","3972","436",
"860Z200US73110","ZCTA5 73110","14348","587","6344","558","8004","556",
"860Z200US73111","ZCTA5 73111","4743","466","2554","418","2189","292",
"860Z200US73112","ZCTA5 73112","14886","733","7853","590","7033","560",
"860Z200US73114","ZCTA5 73114","8146","692","3058","507","5088","592",
"860Z200US73115","ZCTA5 73115","8457","418","4735","458","3722","363",
"860Z200US73116","ZCTA5 73116","4535","313","3218","314","1317","220",
"860Z200US73117","ZCTA5 73117","2844","327","1139","186","1705","318",
"860Z200US73118","ZCTA5 73118","6829","488","3986","399","2843","320",
"860Z200US73119","ZCTA5 73119","10554","663","5011","604","5543","514",
"860Z200US73120","ZCTA5 73120","17856","789","9407","673","8449","635",
"860Z200US73121","ZCTA5 73121","1232","207","973","171","259","122",
"860Z200US73122","ZCTA5 73122","5328","576","2965","370","2363","507",
"860Z200US73127","ZCTA5 73127","9594","510","4239","423","5355","511",
"860Z200US73128","ZCTA5 73128","2724","544","1587","444","1137","335",
"860Z200US73129","ZCTA5 73129","6609","384","3241","336","3368","333",
"860Z200US73130","ZCTA5 73130","8555","420","6384","429","2171","249",
"860Z200US73131","ZCTA5 73131","1464","433","1400","427","64","44",
"860Z200US73132","ZCTA5 73132","11607","586","6127","435","5480","483",
"860Z200US73134","ZCTA5 73134","3915","412","685","181","3230","419",
"860Z200US73135","ZCTA5 73135","8906","573","4954","460","3952","538",
"860Z200US73139","ZCTA5 73139","7741","526","3454","368","4287","467",
"860Z200US73141","ZCTA5 73141","1054","225","776","214","278","91",
"860Z200US73142","ZCTA5 73142","7401","474","4178","407","3223","423",
"860Z200US73145","ZCTA5 73145","670","141","13","17","657","137",
"860Z200US73149","ZCTA5 73149","1977","201","954","185","1023","152",
"860Z200US73150","ZCTA5 73150","2035","398","1671","133","364","382",
"860Z200US73151","ZCTA5 73151","646","114","646","114","0","10",
"860Z200US73159","ZCTA5 73159","12730","761","6743","669","5987","614",
"860Z200US73160","ZCTA5 73160","23883","672","15682","739","8201","606",
"860Z200US73162","ZCTA5 73162","11641","665","8822","608","2819","356",
"860Z200US73165","ZCTA5 73165","2673","224","2529","241","144","77",
"860Z200US73169","ZCTA5 73169","1004","191","770","169","234","139",
"860Z200US73170","ZCTA5 73170","16127","678","13428","660","2699","384",
"860Z200US73173","ZCTA5 73173","1400","131","1326","133","74","62",
"860Z200US73179","ZCTA5 73179","2975","351","2418","355","557","156",
"860Z200US73401","ZCTA5 73401","14240","339","9094","379","5146","379",
"860Z200US73425","ZCTA5 73425","56","38","48","33","8","14",
"860Z200US73430","ZCTA5 73430","546","68","487","73","59","29",
"860Z200US73432","ZCTA5 73432","390","62","280","50","110","36",
"860Z200US73433","ZCTA5 73433","993","86","797","76","196","52",
"860Z200US73434","ZCTA5 73434","189","42","160","40","29","17",
"860Z200US73435","ZCTA5 73435","18","11","11","9","7","7",
"860Z200US73436","ZCTA5 73436","44","19","25","12","19","14",
"860Z200US73437","ZCTA5 73437","16","17","16","17","0","10",
"860Z200US73438","ZCTA5 73438","1337","156","1053","152","284","73",
"860Z200US73439","ZCTA5 73439","2792","169","2365","170","427","81",
"860Z200US73440","ZCTA5 73440","88","37","85","38","3","5",
"860Z200US73441","ZCTA5 73441","54","20","49","20","5","5",
"860Z200US73442","ZCTA5 73442","128","31","110","31","18","14",
"860Z200US73443","ZCTA5 73443","1183","171","856","141","327","103",
"860Z200US73444","ZCTA5 73444","62","36","62","36","0","10",
"860Z200US73446","ZCTA5 73446","2894","194","2144","196","750","104",
"860Z200US73447","ZCTA5 73447","427","68","335","64","92","32",
"860Z200US73448","ZCTA5 73448","2107","123","1456","104","651","88",
"860Z200US73449","ZCTA5 73449","1363","186","1048","165","315","104",
"860Z200US73450","ZCTA5 73450","541","87","465","89","76","26",
"860Z200US73453","ZCTA5 73453","242","69","206","64","36","22",
"860Z200US73455","ZCTA5 73455","219","47","163","43","56","25",
"860Z200US73456","ZCTA5 73456","669","59","562","58","107","26",
"860Z200US73458","ZCTA5 73458","309","57","233","42","76","43",
"860Z200US73459","ZCTA5 73459","603","93","355","61","248","68",
"860Z200US73460","ZCTA5 73460","1592","112","923","109","669","104",
"860Z200US73461","ZCTA5 73461","264","47","190","40","74","24",
"860Z200US73463","ZCTA5 73463","1481","181","1248","185","233","51",
"860Z200US73481","ZCTA5 73481","341","62","321","62","20","13",
"860Z200US73487","ZCTA5 73487","61","25","45","23","16","10",
"860Z200US73488","ZCTA5 73488","8","6","7","7","1","5",
"860Z200US73491","ZCTA5 73491","312","70","241","70","71","28",
"860Z200US73501","ZCTA5 73501","7315","396","3262","321","4053","330",
"860Z200US73503","ZCTA5 73503","1746","150","0","16","1746","150",
"860Z200US73505","ZCTA5 73505","19090","635","9945","563","9145","600",
"860Z200US73507","ZCTA5 73507","8599","509","4885","341","3714","445",
"860Z200US73520","ZCTA5 73520","43","13","33","12","10","6",
"860Z200US73521","ZCTA5 73521","8190","302","4810","310","3380","307",
"860Z200US73523","ZCTA5 73523","0","10","0","10","0","10",
"860Z200US73526","ZCTA5 73526","693","74","526","62","167","45",
"860Z200US73527","ZCTA5 73527","1948","148","1567","161","381","75",
"860Z200US73528","ZCTA5 73528","207","37","159","34","48","17",
"860Z200US73529","ZCTA5 73529","1748","177","1393","172","355","95",
"860Z200US73530","ZCTA5 73530","153","46","119","42","34","16",
"860Z200US73531","ZCTA5 73531","131","44","112","45","19","16",
"860Z200US73532","ZCTA5 73532","159","32","116","24","43","18",
"860Z200US73533","ZCTA5 73533","11116","304","7910","384","3206","270",
"860Z200US73537","ZCTA5 73537","181","48","163","43","18","12",
"860Z200US73538","ZCTA5 73538","2301","187","1874","181","427","142",
"860Z200US73539","ZCTA5 73539","81","34","72","33","9","12",
"860Z200US73540","ZCTA5 73540","126","30","107","30","19","12",
"860Z200US73541","ZCTA5 73541","1506","230","1247","234","259","70",
"860Z200US73542","ZCTA5 73542","1558","135","1131","104","427","119",
"860Z200US73543","ZCTA5 73543","785","167","635","161","150","47",
"860Z200US73544","ZCTA5 73544","71","29","63","26","8","9",
"860Z200US73546","ZCTA5 73546","505","78","336","67","169","54",
"860Z200US73547","ZCTA5 73547","498","98","391","94","107","39",
"860Z200US73548","ZCTA5 73548","197","84","191","84","6","5",
"860Z200US73549","ZCTA5 73549","130","44","119","45","11","10",
"860Z200US73550","ZCTA5 73550","837","71","598","93","239","97",
"860Z200US73551","ZCTA5 73551","8","9","8","9","0","10",
"860Z200US73552","ZCTA5 73552","535","96","495","91","40","24",
"860Z200US73553","ZCTA5 73553","6","8","5","5","1","3",
"860Z200US73554","ZCTA5 73554","1333","123","1034","147","299","89",
"860Z200US73555","ZCTA5 73555","70","27","59","26","11","10",
"860Z200US73556","ZCTA5 73556","44","18","35","15","9","7",
"860Z200US73557","ZCTA5 73557","120","69","104","66","16","14",
"860Z200US73559","ZCTA5 73559","171","44","102","36","69","31",
"860Z200US73560","ZCTA5 73560","315","69","166","41","149","61",
"860Z200US73562","ZCTA5 73562","196","48","163","49","33","15",
"860Z200US73564","ZCTA5 73564","143","40","130","39","13","9",
"860Z200US73565","ZCTA5 73565","357","49","263","42","94","26",
"860Z200US73566","ZCTA5 73566","605","94","418","81","187","44",
"860Z200US73567","ZCTA5 73567","307","95","226","82","81","43",
"860Z200US73568","ZCTA5 73568","418","60","350","59","68","28",
"860Z200US73569","ZCTA5 73569","178","36","117","23","61","24",
"860Z200US73570","ZCTA5 73570","329","52","267","52","62","21",
"860Z200US73571","ZCTA5 73571","30","20","11","9","19","18",
"860Z200US73572","ZCTA5 73572","1158","107","907","94","251","75",
"860Z200US73573","ZCTA5 73573","948","71","620","75","328","60",
"860Z200US73601","ZCTA5 73601","3776","266","2908","265","868","194",
"860Z200US73620","ZCTA5 73620","508","102","346","80","162","77",
"860Z200US73622","ZCTA5 73622","120","44","96","44","24","13",
"860Z200US73624","ZCTA5 73624","700","127","318","101","382","68",
"860Z200US73625","ZCTA5 73625","158","38","128","36","30","16",
"860Z200US73626","ZCTA5 73626","374","54","307","46","67","26",
"860Z200US73627","ZCTA5 73627","192","58","162","56","30","30",
"860Z200US73628","ZCTA5 73628","677","86","512","81","165","50",
"860Z200US73632","ZCTA5 73632","1137","119","886","109","251","89",
"860Z200US73638","ZCTA5 73638","58","19","58","19","0","10",
"860Z200US73639","ZCTA5 73639","258","60","188","58","70","35",
